,Open,High,Low,Close,Adj Close,Volume,,
2/22/1992,4197.799805,4221.319824,4195.72998,17036.90753,4208.180176,27620000,,
2/23/1992,4208.200195,4237.22998,4189.509766,17053.94444,4195.379883,30900000,,
2/24/1992,4195.399902,4205.069824,4169.100098,17070.99838,4179.129883,27000000,,
2/25/1992,4179.100098,4210.950195,4156.649902,17088.06938,4207.490234,32680000,,
2/26/1992,4207.5,4244.839844,4203.689941,17105.15745,4230.660156,35080000,,
2/27/1992,4231.399902,4270.430176,4231.350098,17122.26261,4270.089844,40430000,,
2/28/1992,4270.100098,4310.899902,4255.910156,17139.38487,4303.97998,33280000,,
2/29/1992,4304,4315.390137,4294.640137,17156.52425,4300.169922,31810000,,
3/1/1992,4300.200195,4307.779785,4283.22998,17173.68078,4299.830078,26790000,,
3/2/1992,4299.799805,4316.080078,4289.109863,17190.85446,4314.700195,25210000,,
3/3/1992,4314.700195,4328.529785,4282.879883,17208.04531,4321.27002,29590000,,
3/4/1992,4321.299805,4327.149902,4301.560059,17225.25336,4316.080078,27070000,,
3/5/1992,4316.100098,4331.649902,4306.399902,17242.47861,4328.879883,26010000,,
3/6/1992,4328.899902,4375.569824,4327.839844,17259.72109,4373.149902,33900000,,
3/7/1992,4373.100098,4410.5,4347.209961,17276.98081,4359.660156,40000000,,
3/8/1992,4359.700195,4371.759766,4327.5,17294.25779,4343.399902,33640000,,
3/9/1992,4343.399902,4395.629883,4335.100098,17311.55205,4383.870117,25670000,,
3/10/1992,4383.899902,4403.930176,4374.879883,17328.8636,4390.779785,27790000,,
3/11/1992,4390.799805,4407.040039,4375.220215,17346.19247,4404.620117,39920000,,
3/12/1992,4404.600098,4420.870117,4390.439941,17363.53866,4411.189941,35260000,,
3/13/1992,4411.200195,4435.049805,4393.549805,17380.9022,4430.560059,36660000,,
3/14/1992,4430.600098,4446.120117,4417.759766,17398.2831,4437.470215,35130000,,
3/15/1992,4437.5,4443.350098,4429.52002,17415.68138,4435.049805,31200000,,
3/16/1992,4435,4436.089844,4403.22998,17433.09706,4422.600098,27070000,,
3/17/1992,4422.259766,4422.259766,4340.640137,17450.53016,4340.640137,32800000,,
3/18/1992,4340.600098,4345.47998,4311.240234,17467.98069,4341.330078,41940000,,
3/19/1992,4341.330078,4403.930176,4341.330078,17485.44867,4395.629883,24330000,,
3/20/1992,4395.600098,4436.779785,4393.209961,17502.93412,4436.439941,32210000,,
3/21/1992,4436.399902,4458.569824,4404.620117,17520.43705,4438.160156,33710000,,
3/22/1992,4438.160156,4438.160156,4388.709961,17537.95749,4412.22998,28960000,,
3/23/1992,4412.200195,4412.569824,4355.160156,17555.49545,4369,25460000,,
3/24/1992,4377,4390.089844,4352.399902,17573.05094,4378.680176,21740000,,
3/25/1992,4378.700195,4465.140137,4367.609863,17590.624,4465.140137,29470000,,
3/26/1992,4465.100098,4478.629883,4437.470215,17608.21462,4472.75,32350000,,
3/27/1992,4472.799805,4488.660156,4430.560059,17625.82283,4444.390137,31720000,,
3/28/1992,4444.399902,4493.839844,4439.549805,17643.44866,4476.549805,35950000,,
3/29/1992,4476.600098,4493.5,4470.330078,17661.09211,4485.200195,32360000,,
3/30/1992,4484.5,4484.509766,4448.890137,17678.7532,4462.029785,26960000,,
3/31/1992,4462,4468.939941,4452.689941,17696.43195,4458.569824,22540000,,
4/1/1992,4458.200195,4458.22998,4406.689941,17714.12838,4423.990234,30320000,,
4/2/1992,4424,4465.830078,4423.990234,17731.84251,4446.459961,24860000,,
4/3/1992,4447.200195,4491.77002,4447.160156,17749.57435,4484.509766,25490000,,
4/4/1992,4484.5,4492.810059,4463.759766,17767.32393,4491.080078,33960000,,
4/5/1992,4491.100098,4510.450195,4482.089844,17785.09125,4496.27002,24250000,,
4/6/1992,4496.609863,4517.02002,4496.609863,17802.87634,4510.790039,47480000,,
4/7/1992,4510.799805,4557.129883,4509.060059,17820.67922,4553.680176,23840000,,
4/8/1992,4553.700195,4554.370117,4535,17838.4999,4550.560059,29350000,,
4/9/1992,4550.600098,4559.209961,4541.919922,17856.3384,4547.100098,30370000,,
4/10/1992,4547.799805,4589.640137,4547.799805,17874.19474,4589.640137,35090000,,
4/11/1992,4589.600098,4589.640137,4572,17892.06893,4585.839844,24240000,,
4/12/1992,4585.799805,4593.100098,4549.529785,17909.961,4551.25,23260000,,
4/13/1992,4551.299805,4574.080078,4535.689941,17927.87096,4542.609863,28190000,,
4/14/1992,4542.600098,4574.080078,4528.430176,17945.79883,4556.790039,31520000,,
4/15/1992,4556.799805,4577.879883,4521.859863,17963.74463,4550.560059,25420000,,
4/16/1992,4550.600098,4581,4544.339844,17981.70838,4556.100098,22000000,,
4/17/1992,4556.100098,4585.149902,4551.25,17999.69008,4585.149902,11960000,,
4/18/1992,4585.100098,4630.109863,4583.759766,18017.68977,4615.22998,34190000,,
4/19/1992,4615.200195,4664.689941,4607.279785,18035.70746,4664,33910000,,
4/20/1992,4664,4704.810059,4653.620117,18053.74317,4702.72998,44200000,,
4/21/1992,4702.700195,4728.319824,4692.700195,18071.79692,4702.390137,31430000,,
4/22/1992,4702.399902,4704.120117,4670.569824,18089.86871,4680.600098,27590000,,
4/23/1992,4680.600098,4733.859863,4671.259766,18107.95858,4727.290039,33660000,,
4/24/1992,4727.299805,4735.580078,4706.350098,18126.06654,4727.47998,31170000,,
4/25/1992,4726.080078,4726.080078,4687.689941,18144.19261,4708.819824,29260000,,
4/26/1992,4708.799805,4747.209961,4704.589844,18162.3368,4736.290039,26820000,,
4/27/1992,4735.899902,4735.939941,4678.180176,18180.49914,4686.279785,40010000,,
4/28/1992,4686.299805,4688.040039,4552.089844,18198.67963,4628.870117,49330000,,
4/29/1992,4628.899902,4650.350098,4607.740234,18216.87831,4641.549805,36460000,,
4/30/1992,4641.600098,4651.060059,4611.609863,18235.09519,4641.549805,44760000,,
5/1/1992,4641.5,4679.22998,4640.490234,18253.33029,4668.669922,28140000,,
5/2/1992,4668.700195,4719.029785,4668.669922,18271.58362,4714.450195,39210000,,
5/3/1992,4714.5,4725.370117,4691.560059,18289.8552,4707.060059,38480000,,
5/4/1992,4707.410156,4741.919922,4707.410156,18308.14506,4732.77002,30670000,,
5/5/1992,4732.799805,4738.049805,4705.299805,18326.4532,4715.509766,25080000,,
5/6/1992,4715.5,4726.779785,4687.330078,18344.77965,4708.470215,29250000,,
5/7/1992,4708.5,4709.52002,4666.910156,18363.12443,4700.370117,35540000,,
5/8/1992,4700.399902,4754.959961,4682.399902,18381.48756,4690.149902,37600000,,
5/9/1992,4690.100098,4701.419922,4649.299805,18399.86905,4701.419922,32210000,,
5/10/1992,4701.399902,4709.52002,4682.049805,18418.26892,4683.459961,20170000,,
5/11/1992,4683.5,4702.830078,4683.459961,18436.68718,4693.319824,19590000,,
5/12/1992,4693.299805,4702.129883,4667.959961,18455.12387,4693.319824,22680000,,
5/13/1992,4693.299805,4696.839844,4666.549805,18473.579,4671.490234,22270000,,
5/14/1992,4671.5,4683.810059,4633.100098,18492.05257,4643.660156,25120000,,
5/15/1992,4647.5,4647.890137,4597.169922,18510.54463,4618.299805,24260000,,
5/16/1992,4615.799805,4660.220215,4615.129883,18529.05517,4659.859863,23130000,,
5/17/1992,4652.5,4661.27002,4614.080078,18547.58423,4640.839844,30780000,,
5/18/1992,4634.200195,4643.660156,4627.459961,18566.13181,4639.080078,33760000,,
5/19/1992,4628.5,4638.379883,4606.680176,18584.69794,4630.629883,29770000,,
5/20/1992,4640.5,4647.180176,4612.319824,18603.28264,4617.600098,32160000,,
5/21/1992,4628.200195,4656.339844,4614.080078,18621.88592,4614.779785,34830000,,
5/22/1992,4618.299805,4623.589844,4595.759766,18640.50781,4620.419922,29160000,,
5/23/1992,4618,4624.290039,4584.490234,18659.14832,4584.850098,27230000,,
5/24/1992,4592.200195,4595.759766,4573.220215,18677.80747,4580.620117,26540000,,
5/25/1992,4584.899902,4614.430176,4579.919922,18696.48527,4601.399902,24520000,,
5/26/1992,4611.600098,4620.77002,4580.27002,18715.18176,4594,22570000,,
5/27/1992,4591.200195,4609.850098,4570.850098,18733.89694,4608.439941,25310000,,
5/28/1992,4615.5,4621.470215,4601.049805,18752.63084,4604.600098,23820000,,
5/29/1992,4605.299805,4615.839844,4599.990234,18771.38347,4610.560059,20010000,,
5/30/1992,4610.200195,4648.950195,4607.029785,18790.15485,4647.540039,21020000,,
5/31/1992,4660.200195,4679.22998,4645.779785,18808.94501,4670.080078,26870000,,
6/1/1992,4675.700195,4694.379883,4669.720215,18827.75395,4683.810059,27870000,,
6/2/1992,4685.200195,4688.040039,4663.740234,18846.58171,4669.720215,24360000,,
6/3/1992,4683.100098,4701.419922,4664.439941,18865.42829,4700.720215,27070000,,
6/4/1992,4703.5,4723.609863,4698.959961,18884.29372,4704.939941,26090000,,
6/5/1992,4718.700195,4747.209961,4704.240234,18903.17801,4747.209961,33210000,,
6/6/1992,4741.200195,4771.160156,4732.77002,18922.08119,4765.52002,44140000,,
6/7/1992,4765.5,4801.799805,4759.890137,18941.00327,4801.799805,41530000,,
6/8/1992,4801.799805,4815.180176,4784.540039,18959.94427,4797.569824,53960000,,
6/9/1992,4795.600098,4795.759766,4755.839844,18978.90422,4780.410156,32940000,,
6/10/1992,4780.799805,4781.129883,4730.549805,18997.88312,4767.040039,34570000,,
6/11/1992,4766.299805,4796.310059,4763.069824,19016.881,4792.689941,52430000,,
6/12/1992,4788.700195,4794.140137,4742.839844,19035.89788,4767.399902,38620000,,
6/13/1992,4767.799805,4773.180176,4728.390137,19054.93378,4764.149902,38200000,,
6/14/1992,4766.299805,4769.930176,4744.640137,19073.98872,4769.930176,34520000,,
6/15/1992,4770.299805,4798.109863,4755.120117,19093.0627,4765.600098,35490000,,
6/16/1992,4763.100098,4790.160156,4692.97998,19112.15577,4762.350098,49210000,,
6/17/1992,4763.100098,4787.640137,4758.370117,19131.26792,4787.640137,36100000,,
6/18/1992,4787.600098,4816.540039,4781.859863,19150.39919,4789.080078,28990000,,
6/19/1992,4789.799805,4789.799805,4761.259766,19169.54959,4761.259766,29050000,,
6/20/1992,4763.100098,4767.399902,4716.100098,19188.71914,4749.700195,32970000,,
6/21/1992,4749.299805,4749.700195,4726.939941,19207.90786,4740.669922,33080000,,
6/22/1992,4740,4762.709961,4735.25,19227.11577,4762.709961,32630000,,
6/23/1992,4762.399902,4783.660156,4749.700195,19246.34288,4769.209961,25080000,,
6/24/1992,4767,4768.129883,4711.77002,19265.58923,4726.220215,26780000,,
6/25/1992,4721.5,4726.580078,4659.740234,19284.85481,4720.799805,40920000,,
6/26/1992,4719,4738.859863,4711.410156,19304.13967,4735.25,31000000,,
6/27/1992,4737.799805,4764.879883,4735.25,19323.44381,4764.879883,30770000,,
6/28/1992,4765.600098,4816.899902,4765.600098,19342.76725,4793.779785,31430000,,
6/29/1992,4794.100098,4796.669922,4722.819824,19362.11002,4784.379883,23080000,,
6/30/1992,4784.799805,4798.109863,4771.379883,19381.47213,4795.950195,33480000,,
7/1/1992,4794.5,4810.759766,4771.02002,19400.8536,4777.52002,33800000,,
7/2/1992,4779,4802.450195,4770.290039,19420.25446,4802.450195,32060000,,
7/3/1992,4802.5,4815.819824,4786.910156,19439.67471,4794.859863,34640000,,
7/4/1992,4795.200195,4795.220215,4746.810059,19459.11438,4755.47998,28010000,,
7/5/1992,4758,4788.720215,4755.839844,19478.5735,4783.660156,28050000,,
7/6/1992,4784.399902,4800.279785,4733.810059,19498.05207,4753.680176,38380000,,
7/7/1992,4754.399902,4755.47998,4667.689941,19517.55012,4703.819824,36360000,,
7/8/1992,4703.799805,4742.47998,4676,19537.06767,4741.75,30510000,,
7/9/1992,4742.839844,4765.600098,4742.839844,19556.60474,4756.569824,24460000,,
7/10/1992,4756.899902,4801,4755.47998,19576.16135,4755.47998,29030000,,
7/11/1992,4753.700195,4770.290039,4744.640137,19595.73751,4766.680176,26950000,,
7/12/1992,4767,4808.589844,4766.319824,19615.33325,4808.589844,29070000,,
7/13/1992,4805.700195,4825.930176,4802.810059,19634.94858,4825.569824,25330000,,
7/14/1992,4825.600098,4832.430176,4810.029785,19654.58353,4814.009766,25060000,,
7/15/1992,4814.700195,4888.709961,4788.720215,19674.23811,4797.029785,24900000,,
7/16/1992,4795.899902,4852.669922,4794.859863,19693.91235,4852.669922,28100000,,
7/17/1992,4851.200195,4876.870117,4840.740234,19713.60626,4864.22998,29320000,,
7/18/1992,4864.200195,4873.620117,4840.02002,19733.31987,4870.370117,21020000,,
7/19/1992,4867.799805,4886.629883,4847.609863,19753.05319,4872.899902,25470000,,
7/20/1992,4870.399902,4890.240234,4861.339844,19772.80624,4871.810059,34310000,,
7/21/1992,4867.5,4922.75,4860.609863,19792.57905,4922.75,36800000,,
7/22/1992,4922.399902,4969.359863,4920.589844,19812.37163,4969.359863,37180000,,
7/23/1992,4969.700195,4996.810059,4958.52002,19832.184,4989.950195,34740000,,
7/24/1992,4990.299805,5003.680176,4976.220215,19852.01618,4983.089844,27370000,,
7/25/1992,4980.600098,5024.629883,4976.580078,19871.8682,5023.549805,32370000,,
7/26/1992,5022.799805,5067.620117,5018.490234,19891.74007,5041.609863,34820000,,
7/27/1992,5042,5057.509766,5041.609863,19911.63181,5048.839844,9990000,,
7/28/1992,5048.839844,5090.02002,5048.839844,19931.54344,5070.879883,30890000,,
7/29/1992,5070.5,5078.100098,5032.939941,19951.47498,5078.100098,31610000,,
7/30/1992,5077,5105.560059,5075.930176,19971.42646,5105.560059,27690000,,
7/31/1992,5107,5118.930176,5074.490234,19991.39788,5074.490234,25980000,,
8/1/1992,5075.600098,5107.370117,5073.410156,20011.38928,5087.129883,28450000,,
8/2/1992,5086.399902,5139.52002,5074.129883,20031.40067,5139.52002,30260000,,
8/3/1992,5138.399902,5191.540039,5134.819824,20051.43207,5177.450195,30000000,,
8/4/1992,5176,5209.25,5168.779785,20071.4835,5199.129883,29460000,,
8/5/1992,5199.100098,5199.129883,5148.189941,20091.55499,5159.390137,57210000,,
8/6/1992,5159.399902,5175.649902,5137.709961,20111.64654,5156.859863,23630000,,
8/7/1992,5156.100098,5194.430176,5145.660156,20131.75819,5184.319824,25470000,,
8/8/1992,5183.200195,5188.290039,5169.140137,20151.88995,5174.919922,26070000,,
8/9/1992,5171.700195,5219.359863,5166.609863,20172.04184,5216.470215,33320000,,
8/10/1992,5217.200195,5235.620117,5172.390137,20192.21388,5182.149902,36380000,,
8/11/1992,5185.399902,5188.649902,5163,20212.40609,5176.72998,36400000,,
8/12/1992,5174.200195,5176.370117,5069.790039,20232.6185,5075.209961,36780000,,
8/13/1992,5075.600098,5114.589844,5051.72998,20252.85112,5109.890137,40910000,,
8/14/1992,5110.299805,5140.240234,5059.319824,20273.10397,5059.319824,33120000,,
8/15/1992,5057.509766,5099.419922,5057.509766,20293.37707,5096.529785,35300000,,
8/16/1992,5096.200195,5126.870117,5092.910156,20313.67045,5097.970215,21360000,,
8/17/1992,5098,5117.120117,5097.970215,20333.98412,5110.259766,14540000,,
8/18/1992,5106.600098,5126.509766,5098.330078,20354.3181,5105.919922,19480000,,
8/19/1992,5106.279785,5106.279785,5088.220215,20374.67242,5095.799805,21490000,,
8/20/1992,5096.5,5117.120117,5087.859863,20395.04709,5117.120117,21530000,,
8/21/1992,5115.700195,5184.680176,5098.330078,20415.44214,5177.450195,39910000,,
8/22/1992,5177.100098,5207.080078,5176.370117,20435.85758,5194.069824,44760000,,
8/23/1992,5191.200195,5227.310059,5139.879883,20456.29344,5173.839844,52010000,,
8/24/1992,5173.100098,5181.790039,5133.379883,20476.74973,5181.430176,35530000,,
8/25/1992,5181.100098,5207.080078,5179.97998,20497.22648,5197.700195,11090000,,
8/26/1992,5197.700195,5213.580078,5116.040039,20517.72371,5130.129883,37100000,,
8/27/1992,5127.200195,5127.600098,5014.52002,20538.24143,5032.939941,45260000,,
8/28/1992,5033.700195,5066.180176,5020.299805,20558.77968,5065.100098,34530000,,
8/29/1992,5065.799805,5090.02002,5022.830078,20579.33846,5061.120117,34010000,,
8/30/1992,5060.399902,5078.819824,5036.919922,20599.91779,5043.779785,29900000,,
8/31/1992,5044.100098,5088.580078,5018.850098,20620.51771,5088.220215,34400000,,
9/1/1992,5086.399902,5097.970215,5052.089844,20641.13823,5066.899902,42410000,,
9/2/1992,5065.819824,5125.069824,5065.819824,20661.77937,5124.350098,52130000,,
9/3/1992,5124.700195,5194.069824,5111.700195,20682.44115,5184.680176,51170000,,
9/4/1992,5184,5219.359863,5175.649902,20703.12359,5219.359863,37580000,,
9/5/1992,5219.700195,5219.720215,5177.810059,20723.82671,5192.27002,38980000,,
9/6/1992,5193.709961,5260.549805,5193.709961,20744.55054,5242.839844,41720000,,
9/7/1992,5244.299805,5249.709961,5209.25,20765.29509,5216.830078,39270000,,
9/8/1992,5214.299805,5276.439941,5205.990234,20786.06038,5271.75,31630000,,
9/9/1992,5271.399902,5306.069824,5271.390137,20806.84644,5304.97998,28030000,,
9/10/1992,5306.100098,5381.569824,5304.620117,20827.65329,5381.209961,44910000,,
9/11/1992,5378.700195,5408.669922,5350.140137,20848.48094,5395.299805,44700000,,
9/12/1992,5394.899902,5405.060059,5370.370117,20869.32942,5405.060059,38250000,,
9/13/1992,5402.899902,5410.839844,5357.009766,20890.19875,5373.990234,33350000,,
9/14/1992,5373.299805,5407.950195,5348.339844,20911.08895,5407.589844,29360000,,
9/15/1992,5407.600098,5460.330078,5397.109863,20932.00004,5459.609863,38710000,,
9/16/1992,5458.200195,5492.490234,5452.02002,20952.93204,5492.120117,37460000,,
9/17/1992,5488.5,5542.700195,5471.529785,20973.88497,5539.450195,48280000,,
9/18/1992,5539.5,5584.970215,5513.439941,20994.85886,5541.620117,49230000,,
9/19/1992,5541.299805,5616.399902,5541.259766,21015.85372,5600.149902,37010000,,
9/20/1992,5593.600098,5627.959961,5562.569824,21036.86957,5601.22998,42720000,,
9/21/1992,5599.100098,5610.620117,5553.899902,21057.90644,5579.549805,35430000,,
9/22/1992,5578.100098,5595.810059,5547.040039,21078.96435,5551.370117,34610000,,
9/23/1992,5552.100098,5552.100098,5499.350098,21100.04331,5503.319824,43490000,,
9/24/1992,5502.200195,5502.240234,5433.240234,21121.14336,5458.529785,35180000,,
9/25/1992,5454.899902,5520.669922,5454.189941,21142.2645,5515.970215,36970000,,
9/26/1992,5516.330078,5613.879883,5516.330078,21163.40676,5608.459961,41570000,,
9/27/1992,5608.5,5659.399902,5560.410156,21184.57017,5630.490234,41670000,,
9/28/1992,5629.100098,5629.77002,5559.680176,21205.75474,5565.100098,31720000,,
9/29/1992,5564,5564.02002,5509.100098,21226.96049,5549.209961,37090000,,
9/30/1992,5547.799805,5593.279785,5495.740234,21248.18746,5506.209961,37220000,,
10/1/1992,5506.200195,5530.779785,5461.779785,21269.43564,5485.620117,39810000,,
10/2/1992,5488.200195,5537.279785,5436.129883,21290.70508,5536.560059,41360000,,
10/3/1992,5535.120117,5629.049805,5535.120117,21311.99578,5600.149902,31200000,,
10/4/1992,5600.899902,5642.419922,5577.02002,21333.30778,5642.419922,30240000,,
10/5/1992,5643.5,5666.97998,5624.350098,21354.64109,5629.77002,33860000,,
10/6/1992,5630,5641.689941,5599.790039,21375.99573,5641.689941,31940000,,
10/7/1992,5636.600098,5636.640137,5424.200195,21397.37172,5470.450195,50790000,,
10/8/1992,5470.799805,5583.169922,5444.080078,21418.7691,5581,46980000,,
10/9/1992,5580.600098,5584.25,5485.259766,21440.18786,5583.890137,47250000,,
10/10/1992,5581.700195,5595.450195,5548.850098,21461.62805,5568.720215,42130000,,
10/11/1992,5569.100098,5629.77002,5569.080078,21483.08968,5586.060059,52380000,,
10/12/1992,5586.399902,5590.029785,5550.649902,21504.57277,5584.970215,54830000,,
10/13/1992,5585.700195,5683.600098,5585.700195,21526.07734,5683.600098,49300000,,
10/14/1992,5683.600098,5709.970215,5652.529785,21547.60342,5669.509766,51450000,,
10/15/1992,5668.799805,5683.959961,5616.399902,21569.15102,5655.419922,46260000,,
10/16/1992,5652.200195,5668.790039,5613.879883,21590.72017,5626.879883,32550000,,
10/17/1992,5628.299805,5649.279785,5620.379883,21612.3109,5636.640137,27790000,,
10/18/1992,5638.399902,5678.540039,5619.660156,21633.92321,5643.859863,35660000,,
10/19/1992,5642.799805,5678.540039,5623.629883,21655.55713,5670.600098,31410000,,
10/20/1992,5670.600098,5680.709961,5608.459961,21677.21269,5626.879883,32660000,,
10/21/1992,5624.700195,5636.27002,5591.47998,21698.8899,5630.850098,29010000,,
10/22/1992,5633.399902,5645.310059,5576.660156,21720.58879,5587.140137,32020000,,
10/23/1992,5588.600098,5640.25,5587.5,21742.30938,5637.720215,32470000,,
10/24/1992,5637.399902,5671.680176,5623.27002,21764.05169,5671.680176,34940000,,
10/25/1992,5671.700195,5689.740234,5641.689941,21785.81574,5689.740234,28830000,,
10/26/1992,5689.700195,5697.689941,5671.319824,21807.60155,5682.879883,29390000,,
10/27/1992,5679.990234,5679.990234,5542.339844,21829.40916,5594.370117,39940000,,
10/28/1992,5595.100098,5618.930176,5549.930176,21851.23857,5560.410156,35270000,,
10/29/1992,5559.299805,5567.990234,5472.97998,21873.0898,5485.97998,45430000,,
10/30/1992,5488.5,5512.359863,5415.529785,21894.96289,5487.069824,58930000,,
10/31/1992,5487.399902,5536.200195,5480.200195,21916.85786,5532.589844,39970000,,
11/1/1992,5535.799805,5592.919922,5534.759766,21938.77471,5592.919922,27040000,,
11/2/1992,5593.600098,5627.959961,5577.390137,21960.71349,5620.02002,35270000,,
11/3/1992,5618.600098,5620.740234,5527.890137,21982.6742,5549.930176,48600000,,
11/4/1992,5547.799805,5564.379883,5522.830078,22004.65688,5551.740234,38770000,,
11/5/1992,5551.399902,5572.330078,5518.859863,22026.66153,5535.47998,37590000,,
11/6/1992,5536.200195,5588.220215,5536.200195,22048.6882,5564.740234,30650000,,
11/7/1992,5565.100098,5598.339844,5562.209961,22070.73688,5588.589844,31980000,,
11/8/1992,5590.399902,5599.060059,5530.779785,22092.80762,5553.899902,36710000,,
11/9/1992,5554.299805,5582.810059,5508.379883,22114.90043,5566.910156,39790000,,
11/10/1992,5566.899902,5590.390137,5546.319824,22137.01533,5567.990234,29490000,,
11/11/1992,5567.600098,5589.669922,5552.819824,22159.15234,5573.410156,27010000,,
11/12/1992,5574.100098,5579.919922,5547.040039,22181.3115,5569.080078,28460000,,
11/13/1992,5567.600098,5594.700195,5547.799805,22203.49281,5575.220215,29210000,,
11/14/1992,5574.5,5574.5,5475.509766,22225.6963,5498.27002,43620000,,
11/15/1992,5495.399902,5527.169922,5458.160156,22247.922,5478.029785,38880000,,
11/16/1992,5479.5,5500.069824,5423.120117,22270.16992,5464.310059,36470000,,
11/17/1992,5464.700195,5468.279785,5414.450195,22292.44009,5420.950195,34740000,,
11/18/1992,5417.299805,5475.870117,5342.200195,22314.73253,5474.060059,43880000,,
11/19/1992,5470.799805,5504.049805,5460.689941,22337.04726,5475.140137,33030000,,
11/20/1992,5476.600098,5533.669922,5476.22998,22359.38431,5518.140137,26740000,,
11/21/1992,5516.5,5587.77002,5516.470215,22381.74369,5582.600098,33230000,,
11/22/1992,5577.419922,5633.569824,5577.419922,22404.12544,5624.709961,43370000,,
11/23/1992,5622.899902,5673.100098,5619.529785,22426.52956,5625.439941,40650000,,
11/24/1992,5622.100098,5654.259766,5607.339844,22448.95609,5635.049805,38130000,,
11/25/1992,5635.799805,5698.580078,5635.419922,22471.40505,5687.5,43890000,,
11/26/1992,5688.200195,5750.299805,5671.990234,22493.87645,5748.819824,40740000,,
11/27/1992,5749.899902,5759.160156,5731.459961,22516.37033,5736.259766,35570000,,
11/28/1992,5730.299805,5782.439941,5715.209961,22538.8867,5778,41360000,,
11/29/1992,5778,5796.100098,5728.5,22561.42559,5762.120117,42450000,,
11/30/1992,5761.700195,5789.080078,5745.129883,22583.98701,5762.859863,29270000,,
12/1/1992,5762.100098,5783.910156,5697.850098,22606.571,5709.669922,30460000,,
12/2/1992,5709.700195,5717.049805,5645.390137,22629.17757,5673.830078,31830000,,
12/3/1992,5671.600098,5715.580078,5644.279785,22651.80675,5693.410156,37340000,,
12/4/1992,5693,5698.580078,5636.899902,22674.45855,5643.180176,27040000,,
12/5/1992,5643.899902,5643.910156,5606.240234,22697.13301,5624.709961,23730000,,
12/6/1992,5625.810059,5671.990234,5625.810059,22719.83015,5665.709961,30700000,,
12/7/1992,5665.700195,5699.319824,5656.839844,22742.54998,5697.47998,26980000,,
12/8/1992,5696,5723.330078,5665.339844,22765.29253,5667.189941,39760000,,
12/9/1992,5665,5697.109863,5580.379883,22788.05782,5697.109863,38410000,,
12/10/1992,5697.100098,5703.02002,5663.859863,22810.84588,5687.870117,24550000,,
12/11/1992,5687.899902,5728.870117,5657.580078,22833.65672,5668.660156,31220000,,
12/12/1992,5667.600098,5705.22998,5662.009766,22856.49038,5668.290039,28700000,,
12/13/1992,5668.299805,5683.439941,5639.850098,22879.34687,5657.950195,29900000,,
12/14/1992,5658.299805,5664.970215,5630.990234,22902.22622,5649.450195,30400000,,
12/15/1992,5650.200195,5677.899902,5637.27002,22925.12844,5652.779785,24750000,,
12/16/1992,5652.799805,5663.490234,5622.859863,22948.05357,5628.029785,26670000,,
12/17/1992,5629.100098,5674.569824,5627.660156,22971.00162,5648.350098,25230000,,
12/18/1992,5645,5680.47998,5632.830078,22993.97263,5659.430176,40390000,,
12/19/1992,5660.200195,5705.22998,5660.169922,23016.9666,5705.22998,60900000,,
12/20/1992,5704.5,5742.540039,5704.490234,23039.98356,5717.790039,33330000,,
12/21/1992,5717.799805,5729.97998,5698.950195,23063.02355,5719.27002,33600000,,
12/22/1992,5717.799805,5720.75,5673.830078,23086.08657,5682.700195,29930000,,
12/23/1992,5682.700195,5683.069824,5646.5,23109.17266,5677.529785,36810000,,
12/24/1992,5677.5,5704.859863,5652.040039,23132.28183,5654.629883,31830000,,
12/25/1992,5654.600098,5729.97998,5653.890137,23155.41411,5729.97998,27740000,,
12/26/1992,5729.600098,5733.310059,5695.629883,23178.56953,5720.379883,29020000,,
12/27/1992,5720,5720.75,5682.700195,23201.7481,5703.02002,28910000,,
12/28/1992,5700.399902,5702.279785,5581.490234,23224.94984,5588.140137,19020000,,
12/29/1992,5586.299805,5598.850098,5538.640137,23248.17479,5550.830078,30850000,,
12/30/1992,5552.299805,5596.629883,5550.830078,23271.42297,5581.859863,28580000,,
12/31/1992,5582.600098,5604.390137,5533.470215,23294.69439,5603.649902,33760000,,
1/1/1993,5603.649902,5603.649902,5469.930176,23317.98909,5520.540039,47780000,,
1/2/1993,5520.899902,5543.069824,5471.410156,23341.30708,5510.560059,34130000,,
1/3/1993,5509.799805,5509.830078,5318.77002,23364.64838,5349.509766,43110000,,
1/4/1993,5349.5,5402.040039,5182.319824,23388.01303,5358.759766,69580000,,
1/5/1993,5357.299805,5430.149902,5357.279785,23411.40104,5376.879883,43010000,,
1/6/1993,5376.899902,5473.060059,5368.740234,23434.81245,5464.180176,45800000,,
1/7/1993,5464.200195,5469.359863,5408.689941,23458.24726,5426.819824,36050000,,
1/8/1993,5426.5,5426.819824,5369.490234,23481.70551,5390.939941,32890000,,
1/9/1993,5392.799805,5434.220215,5330.649902,23505.18721,5346.549805,39370000,,
1/10/1993,5346.600098,5379.100098,5270.350098,23528.6924,5354.689941,43600000,,
1/11/1993,5355.799805,5431.259766,5355.060059,23552.22109,5422.009766,37190000,,
1/12/1993,5422.799805,5474.540039,5422.009766,23575.77331,5473.060059,27420000,,
1/13/1993,5473.100098,5473.430176,5434.589844,23599.34908,5434.589844,23200000,,
1/14/1993,5435.700195,5481.930176,5421.640137,23622.94843,5481.930176,26540000,,
1/15/1993,5479.399902,5536.310059,5473.799805,23646.57138,5528.910156,34300000,,
